deep fiber	cellular_component
macronucleus organization	biological_process
micronucleus organization	biological_process
eisosome	cellular_component
dense core granule membrane	cellular_component
histone H3K9 deacetylase activity	molecular_function
medial membrane band assembly	biological_process
alkylated DNA binding	molecular_function
O6-alkylguanine-DNA binding	molecular_function
chromosome passenger complex	cellular_component
DNA insertion or deletion binding	molecular_function
adenine/cytosine mispair binding	molecular_function
guanine/thymine mispair binding	molecular_function
single base insertion or deletion binding	molecular_function
dinucleotide insertion or deletion binding	molecular_function
single adenine insertion binding	molecular_function
single cytosine insertion binding	molecular_function
single guanine insertion binding	molecular_function
single thymine insertion binding	molecular_function
4-aminobutyrate transaminase complex	cellular_component
succinate-semialdehyde dehydrogenase binding	molecular_function
activation of protein kinase activity	biological_process
activation of protein kinase B activity	biological_process
response to rhamnose	biological_process
ubiquinone biosynthetic process from chorismate	biological_process
mitotic septin complex	cellular_component
meiotic septin complex	cellular_component
cell division site	cellular_component
cleavage furrow	cellular_component
obsolete cell division site part	cellular_component
septin cytoskeleton	cellular_component
prospore contractile ring	cellular_component
septin band	cellular_component
septin cap	cellular_component
septin filament array	cellular_component
cleavage apparatus septin structure	cellular_component
mating projection septin band	cellular_component
hyphal septin band	cellular_component
hyphal septin cap	cellular_component
prospore septin filament array	cellular_component
chlamydospore septin filament array	cellular_component
obsolete septin patch	cellular_component
hyphal septin ring	cellular_component
prospore septin ring	cellular_component
pseudohyphal septin ring	cellular_component
germ tube septin cap	cellular_component
germ tube septin ring	cellular_component
septin collar	cellular_component
cellular bud neck septin collar	cellular_component
mating projection septin ring	cellular_component
split septin rings	cellular_component
cellular bud neck split septin rings	cellular_component
medial membrane band	cellular_component
germ tube	cellular_component
ubiquinone biosynthetic process from tyrosine	biological_process
dinucleotide repeat insertion binding	molecular_function
ubiquitin-like protein binding	molecular_function
SUMO binding	molecular_function
SUMO polymer binding	molecular_function
septin cytoskeleton organization	biological_process
cellular bud neck septin ring organization	biological_process
obsolete actomyosin contractile ring localization	biological_process
obsolete establishment of actomyosin contractile ring localization	biological_process
obsolete maintenance of actomyosin contractile ring localization	biological_process
acrosin binding	molecular_function
ubiquinone biosynthetic process via 2-polyprenylphenol	biological_process
ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	biological_process
post-lysosomal vacuole	cellular_component
transposition	biological_process
retrotransposition	biological_process
obsolete MITE transposition	biological_process
obsolete reverse transcription involved in RNA-mediated transposition	biological_process
telomere organization	biological_process
telomere maintenance via semi-conservative replication	biological_process
telomere assembly	biological_process
telomere formation via telomerase	biological_process
regulation of telomere maintenance	biological_process
negative regulation of telomere maintenance	biological_process
positive regulation of telomere maintenance	biological_process
regulation of telomere maintenance via recombination	biological_process
negative regulation of telomere maintenance via recombination	biological_process
positive regulation of telomere maintenance via recombination	biological_process
regulation of telomere maintenance via telomerase	biological_process
negative regulation of telomere maintenance via telomerase	biological_process
positive regulation of telomere maintenance via telomerase	biological_process
regulation of telomere maintenance via semi-conservative replication	biological_process
negative regulation of telomere maintenance via semi-conservative replication	biological_process
positive regulation of telomere maintenance via semi-conservative replication	biological_process
glucosaminyl-phosphatidylinositol O-acyltransferase activity	molecular_function
riboflavin transmembrane transporter activity	molecular_function
riboflavin transport	biological_process
cell wall macromolecule catabolic process involved in cytogamy	biological_process
plasma membrane fusion involved in cytogamy	biological_process
Rpd3S complex	cellular_component
regulation of synaptic transmission, cholinergic	biological_process
negative regulation of synaptic transmission, cholinergic	biological_process
positive regulation of synaptic transmission, cholinergic	biological_process
regulation of synaptic transmission, dopaminergic	biological_process
positive regulation of synaptic transmission, dopaminergic	biological_process
negative regulation of synaptic transmission, dopaminergic	biological_process
regulation of synaptic transmission, GABAergic	biological_process
negative regulation of synaptic transmission, GABAergic	biological_process
positive regulation of synaptic transmission, GABAergic	biological_process
regulation of actin filament bundle assembly	biological_process
negative regulation of actin filament bundle assembly	biological_process
positive regulation of actin filament bundle assembly	biological_process
obsolete regulation of calcium ion transport via store-operated calcium channel activity	biological_process
